cbsa,cbsa_name,num_quant,min,jobs 2010,cluster_jobs 2010,tr_ct 2010,high_ct 2010,cluster_ct 2010,cluster_share 2010,job_share 2010,jobs2015,cluster_jobs2015,tr_ct2015,high_ct2015,cluster_ct2015,cluster_share2015,job_share2015
24860,"Greenville-Anderson-Mauldin, SC",95th percentile,0.25,343221,57703,195,0,9,0.046153846153846156,16.81219971971412,388266,77645,195,0,9,0.046153846153846156,19.997888045824254
24860,"Greenville-Anderson-Mauldin, SC",95th percentile,0.5,343221,57703,195,0,9,0.046153846153846156,16.81219971971412,388266,77645,195,0,9,0.046153846153846156,19.997888045824254
24860,"Greenville-Anderson-Mauldin, SC",95th percentile,0.75,343221,53134,195,2,7,0.035897435897435895,15.480987468715494,388266,75181,195,1,8,0.041025641025641026,19.36327157155146
25420,"Harrisburg-Carlisle, PA",80th percentile,0.25,317476,132299,124,2,22,0.1774193548387097,41.67212639695599,338271,127524,124,2,22,0.1774193548387097,37.69876814743209
25420,"Harrisburg-Carlisle, PA",80th percentile,0.5,317476,125857,124,7,17,0.13709677419354838,39.642996635966185,338271,120514,124,7,17,0.13709677419354838,35.626465171415816
25420,"Harrisburg-Carlisle, PA",80th percentile,0.75,317476,117582,124,11,13,0.10483870967741936,37.03650039688039,338271,114008,124,10,14,0.11290322580645161,33.703155162576756
25420,"Harrisburg-Carlisle, PA",90th percentile,0.25,317476,78311,124,0,12,0.0967741935483871,24.666746462724742,338271,65279,124,1,11,0.08870967741935484,19.29784108008076
25420,"Harrisburg-Carlisle, PA",90th percentile,0.5,317476,74230,124,3,9,0.07258064516129033,23.381294964028775,338271,60650,124,4,8,0.06451612903225806,17.929411625590134
25420,"Harrisburg-Carlisle, PA",90th percentile,0.75,317476,68197,124,6,6,0.04838709677419355,21.480993838904357,338271,55979,124,6,6,0.04838709677419355,16.548566090501403
25420,"Harrisburg-Carlisle, PA",95th percentile,0.25,317476,52289,124,0,6,0.04838709677419355,16.47022137106427,338271,41862,124,0,6,0.04838709677419355,12.37528490470658
25420,"Harrisburg-Carlisle, PA",95th percentile,0.5,317476,50898,124,1,5,0.04032258064516129,16.03207801534604,338271,40296,124,1,5,0.04032258064516129,11.912342470977412
25420,"Harrisburg-Carlisle, PA",95th percentile,0.75,317476,46894,124,3,3,0.024193548387096774,14.770880318512267,338271,35625,124,3,3,0.024193548387096774,10.531496935888681
25540,"Hartford-West Hartford-East Hartford, CT",80th percentile,0.25,599586,253442,288,13,44,0.1527777777777778,42.269499287841946,637363,256080,289,19,38,0.1314878892733564,40.178046105594454
25540,"Hartford-West Hartford-East Hartford, CT",80th percentile,0.5,599586,211674,288,32,25,0.08680555555555555,35.30335931792937,637363,221761,289,34,23,0.07958477508650519,34.79351641058549
25540,"Hartford-West Hartford-East Hartford, CT",80th percentile,0.75,599586,182856,288,40,17,0.059027777777777776,30.49704295964215,637363,193181,289,41,16,0.05536332179930796,30.30941551360841
25540,"Hartford-West Hartford-East Hartford, CT",90th percentile,0.25,599586,146816,288,4,24,0.08333333333333333,24.48622883122688,637363,181510,289,4,24,0.08304498269896193,28.478276900290727
25540,"Hartford-West Hartford-East Hartford, CT",90th percentile,0.5,599586,117967,288,17,11,0.03819444444444445,19.674742238811447,637363,158697,289,14,14,0.04844290657439446,24.898997902294298
25540,"Hartford-West Hartford-East Hartford, CT",90th percentile,0.75,599586,110997,288,19,9,0.03125,18.5122734686934,637363,146319,289,17,11,0.03806228373702422,22.9569334900206
25540,"Hartford-West Hartford-East Hartford, CT",95th percentile,0.25,599586,111384,288,0,14,0.04861111111111111,18.57681800442305,637363,117285,289,1,13,0.04498269896193772,18.401601599088746
25540,"Hartford-West Hartford-East Hartford, CT",95th percentile,0.5,599586,93197,288,8,6,0.020833333333333332,15.54355838862148,637363,103402,289,7,7,0.02422145328719723,16.22340801081958
25540,"Hartford-West Hartford-East Hartford, CT",95th percentile,0.75,599586,93197,288,8,6,0.020833333333333332,15.54355838862148,637363,95541,289,9,5,0.01730103806228374,14.990044919457201
26420,"Houston-The Woodlands-Sugar Land, TX",80th percentile,0.25,2528846,984526,1067,148,65,0.06091846298031865,38.93182898444587,2984892,1069485,1068,153,60,0.056179775280898875,35.82993957570324
26420,"Houston-The Woodlands-Sugar Land, TX",80th percentile,0.5,2528846,602880,1067,193,20,0.01874414245548266,23.8401231233535,2984892,654946,1068,193,20,0.018726591760299626,21.942033413604246
26420,"Houston-The Woodlands-Sugar Land, TX",80th percentile,0.75,2528846,426610,1067,204,9,0.008434864104967198,16.869750075726238,2984892,428033,1068,205,8,0.00749063670411985,14.339982820148936
26420,"Houston-The Woodlands-Sugar Land, TX",90th percentile,0.25,2528846,836343,1067,55,51,0.04779756326148079,33.07212064317084,2984892,945932,1068,56,50,0.04681647940074907,31.690660834629863
26420,"Houston-The Woodlands-Sugar Land, TX",90th percentile,0.5,2528846,546020,1067,89,17,0.015932521087160263,21.591666712801015,2984892,604652,1068,88,18,0.016853932584269662,20.257081328235664
26420,"Houston-The Woodlands-Sugar Land, TX",90th percentile,0.75,2528846,402752,1067,98,8,0.007497656982193065,15.92631579779868,2984892,397094,1068,99,7,0.006554307116104869,13.303462905860581
26420,"Houston-The Woodlands-Sugar Land, TX",95th percentile,0.25,2528846,711490,1067,14,39,0.03655107778819119,28.13496749110068,2984892,750287,1068,18,35,0.03277153558052434,25.13615232979954
26420,"Houston-The Woodlands-Sugar Land, TX",95th percentile,0.5,2528846,497312,1067,39,14,0.013120899718837863,19.665570778133585,2984892,529813,1068,39,14,0.013108614232209739,17.749821434075336
26420,"Houston-The Woodlands-Sugar Land, TX",95th percentile,0.75,2528846,402752,1067,45,8,0.007497656982193065,15.92631579779868,2984892,397094,1068,46,7,0.006554307116104869,13.303462905860581
26900,"Indianapolis-Carmel-Anderson, IN",80th percentile,0.25,902120,469990,396,19,60,0.15151515151515152,52.0983904580322,1017078,535076,397,20,59,0.1486146095717884,52.60914108849075
26900,"Indianapolis-Carmel-Anderson, IN",80th percentile,0.5,902120,366895,396,51,28,0.0707070707070707,40.6703099365938,1017078,418655,397,52,27,0.06801007556675064,41.16252637457501
26900,"Indianapolis-Carmel-Anderson, IN",80th percentile,0.75,902120,293751,396,64,15,0.03787878787878788,32.562297698754044,1017078,354942,397,62,17,0.042821158690176324,34.8982083969961
26900,"Indianapolis-Carmel-Anderson, IN",90th percentile,0.25,902120,356794,396,5,34,0.08585858585858586,39.550614108987716,1017078,396180,397,6,33,0.08312342569269521,38.952764684714445
26900,"Indianapolis-Carmel-Anderson, IN",90th percentile,0.5,902120,314069,396,18,21,0.05303030303030303,34.81454795370904,1017078,353852,397,18,21,0.05289672544080604,34.79103864207072
26900,"Indianapolis-Carmel-Anderson, IN",90th percentile,0.75,902120,268829,396,26,13,0.03282828282828283,29.79969405400612,1017078,309866,397,25,14,0.03526448362720403,30.466296586889108
26900,"Indianapolis-Carmel-Anderson, IN",95th percentile,0.25,902120,276564,396,0,19,0.047979797979797977,30.657118786857623,1017078,296048,397,2,17,0.042821158690176324,29.107698721238684
26900,"Indianapolis-Carmel-Anderson, IN",95th percentile,0.5,902120,258945,396,5,14,0.03535353535353535,28.704052675918945,1017078,280655,397,6,13,0.0327455919395466,27.59424547576489
26900,"Indianapolis-Carmel-Anderson, IN",95th percentile,0.75,902120,236062,396,9,10,0.025252525252525252,26.16747217665056,1017078,255631,397,10,9,0.022670025188916875,25.133863872780655
27140,"Jackson, MS",80th percentile,0.25,255101,114694,129,0,25,0.1937984496124031,44.96023143774426,273438,128549,129,0,25,0.1937984496124031,47.012119749266745
27140,"Jackson, MS",80th percentile,0.5,255101,109535,129,6,19,0.14728682170542637,42.937895186612366,273438,123329,129,5,20,0.15503875968992248,45.103094668626895
27140,"Jackson, MS",80th percentile,0.75,255101,101792,129,11,14,0.10852713178294573,39.90262680271736,273438,118347,129,8,17,0.13178294573643412,43.28110942882847
27140,"Jackson, MS",90th percentile,0.25,255101,85810,129,0,12,0.09302325581395349,33.63765724164154,273438,90307,129,0,12,0.09302325581395349,33.02649960868643
27140,"Jackson, MS",90th percentile,0.5,255101,84729,129,1,11,0.08527131782945736,33.21390351272633,273438,89296,129,1,11,0.08527131782945736,32.65676314191882
27140,"Jackson, MS",90th percentile,0.75,255101,81504,129,3,9,0.06976744186046512,31.949698354769286,273438,85724,129,3,9,0.06976744186046512,31.350434102063357
27140,"Jackson, MS",95th percentile,0.25,255101,67742,129,0,6,0.046511627906976744,26.554972344287165,273438,71217,129,0,6,0.046511627906976744,26.04502666052268
27140,"Jackson, MS",95th percentile,0.5,255101,66661,129,1,5,0.03875968992248062,26.13121861537195,273438,71217,129,0,6,0.046511627906976744,26.04502666052268
27140,"Jackson, MS",95th percentile,0.75,255101,66661,129,1,5,0.03875968992248062,26.13121861537195,273438,71217,129,0,6,0.046511627906976744,26.04502666052268
27260,"Jacksonville, FL",80th percentile,0.25,653161,347878,258,2,49,0.18992248062015504,53.26068151650206,635773,351048,258,4,47,0.1821705426356589,55.2159339890181
27260,"Jacksonville, FL",80th percentile,0.5,653161,311135,258,18,33,0.12790697674418605,47.63526909904296,635773,322408,258,17,34,0.13178294573643412,50.71118150660692
27260,"Jacksonville, FL",80th percentile,0.75,653161,256455,258,31,20,0.07751937984496124,39.26367312194084,635773,291692,258,25,26,0.10077519379844961,45.879897384758394
27260,"Jacksonville, FL",90th percentile,0.25,653161,244037,258,0,25,0.09689922480620156,37.36245734206421,635773,251785,258,0,25,0.09689922480620156,39.602971500834414
27260,"Jacksonville, FL",90th percentile,0.5,653161,228729,258,6,19,0.07364341085271318,35.01877791233708,635773,243281,258,4,21,0.08139534883720931,38.26538717435311
27260,"Jacksonville, FL",90th percentile,0.75,653161,209149,258,11,14,0.05426356589147287,32.02104840919773,635773,232231,258,7,18,0.06976744186046512,36.52734545191444
27260,"Jacksonville, FL",95th percentile,0.25,653161,154490,258,0,12,0.046511627906976744,23.65266756588345,635773,173635,258,0,12,0.046511627906976744,27.310848368836048
27260,"Jacksonville, FL",95th percentile,0.5,653161,149766,258,2,10,0.03875968992248062,22.929415565228176,635773,173635,258,0,12,0.046511627906976744,27.310848368836048
27260,"Jacksonville, FL",95th percentile,0.75,653161,141989,258,4,8,0.031007751937984496,21.7387443524644,635773,166155,258,2,10,0.03875968992248062,26.134327818262175
28140,"Kansas City, MO-KS",80th percentile,0.25,931840,468153,528,34,71,0.13446969696969696,50.23963341346154,1031974,507034,527,33,72,0.1366223908918406,49.132439383162755
28140,"Kansas City, MO-KS",80th percentile,0.5,931840,346565,528,70,35,0.06628787878787878,37.19147063873626,1031974,362892,527,71,34,0.06451612903225806,35.16483942424906
28140,"Kansas City, MO-KS",80th percentile,0.75,931840,257021,528,85,20,0.03787878787878788,27.582095638736266,1031974,272017,527,86,19,0.036053130929791274,26.358900514935453
28140,"Kansas City, MO-KS",90th percentile,0.25,931840,352797,528,8,44,0.08333333333333333,37.860254979395606,1031974,364598,527,9,43,0.08159392789373814,35.33015366666214
28140,"Kansas City, MO-KS",90th percentile,0.5,931840,296059,528,23,29,0.054924242424242424,31.771441449175825,1031974,295587,527,26,26,0.04933586337760911,28.642872785554673
28140,"Kansas City, MO-KS",90th percentile,0.75,931840,217327,528,36,16,0.030303030303030304,23.32235147664835,1031974,236196,527,36,16,0.030360531309297913,22.887785932591324
28140,"Kansas City, MO-KS",95th percentile,0.25,931840,246866,528,1,25,0.04734848484848485,26.492316277472526,1031974,264837,527,0,26,0.04933586337760911,25.663146552141818
28140,"Kansas City, MO-KS",95th percentile,0.5,931840,239805,528,3,23,0.043560606060606064,25.734568166208792,1031974,246873,527,4,22,0.04174573055028463,23.922405021831946
28140,"Kansas City, MO-KS",95th percentile,0.75,931840,177732,528,13,13,0.02462121212121212,19.073231456043956,1031974,199936,527,12,14,0.026565464895635674,19.374131518817332
28940,"Knoxville, TN",80th percentile,0.25,349029,209336,204,0,40,0.19607843137254902,59.97667815568334,378099,210743,204,1,39,0.19117647058823528,55.73751848060957
28940,"Knoxville, TN",80th percentile,0.5,349029,197244,204,8,32,0.1568627450980392,56.51220958716897,378099,200911,204,8,32,0.1568627450980392,53.13714133070968
28940,"Knoxville, TN",80th percentile,0.75,349029,185643,204,13,27,0.1323529411764706,53.18841700832883,378099,189578,204,13,27,0.1323529411764706,50.139778206237
28940,"Knoxville, TN",90th percentile,0.25,349029,137107,204,0,20,0.09803921568627451,39.28240919808956,378099,135439,204,1,19,0.09313725490196079,35.821041579057336
28940,"Knoxville, TN",90th percentile,0.5,349029,135551,204,1,19,0.09313725490196079,38.83660097011996,378099,133673,204,2,18,0.08823529411764706,35.35396814061926
28940,"Knoxville, TN",90th percentile,0.75,349029,128418,204,4,16,0.0784313725490196,36.79293124640073,378099,131240,204,3,17,0.08333333333333333,34.71048587803723
28940,"Knoxville, TN",95th percentile,0.25,349029,91769,204,0,10,0.049019607843137254,26.292657630168264,378099,95716,204,0,10,0.049019607843137254,25.31506298614913
28940,"Knoxville, TN",95th percentile,0.5,349029,91769,204,0,10,0.049019607843137254,26.292657630168264,378099,95716,204,0,10,0.049019607843137254,25.31506298614913
28940,"Knoxville, TN",95th percentile,0.75,349029,91769,204,0,10,0.049019607843137254,26.292657630168264,378099,95716,204,0,10,0.049019607843137254,25.31506298614913
29460,"Lakeland-Winter Haven, FL",80th percentile,0.25,192325,102830,154,0,30,0.19480519480519481,53.46678798908098,225936,117216,153,0,30,0.19607843137254902,51.880178457616324
29460,"Lakeland-Winter Haven, FL",80th percentile,0.5,192325,102209,154,1,29,0.18831168831168832,53.14389704926556,225936,116420,153,1,29,0.1895424836601307,51.52786629842079
29460,"Lakeland-Winter Haven, FL",80th percentile,0.75,192325,93327,154,8,22,0.14285714285714285,48.52567268945795,225936,109516,153,6,24,0.1568627450980392,48.4721337015792
29460,"Lakeland-Winter Haven, FL",90th percentile,0.25,192325,74329,154,0,15,0.09740259740259741,38.647601715845575,225936,79232,153,0,15,0.09803921568627451,35.06833793640677
29460,"Lakeland-Winter Haven, FL",90th percentile,0.5,192325,74329,154,0,15,0.09740259740259741,38.647601715845575,225936,79232,153,0,15,0.09803921568627451,35.06833793640677
29460,"Lakeland-Winter Haven, FL",90th percentile,0.75,192325,71744,154,2,13,0.08441558441558442,37.30352268295854,225936,77785,153,1,14,0.0915032679738562,34.42789108420084
29460,"Lakeland-Winter Haven, FL",95th percentile,0.25,192325,47999,154,0,7,0.045454545454545456,24.957233848953596,225936,43865,153,0,7,0.0457516339869281,19.41479002903477
29460,"Lakeland-Winter Haven, FL",95th percentile,0.5,192325,47999,154,0,7,0.045454545454545456,24.957233848953596,225936,43865,153,0,7,0.0457516339869281,19.41479002903477
29460,"Lakeland-Winter Haven, FL",95th percentile,0.75,192325,47999,154,0,7,0.045454545454545456,24.957233848953596,225936,42418,153,1,6,0.0392156862745098,18.774343176828836
29820,"Las Vegas-Henderson-Paradise, NV",80th percentile,0.25,806758,533254,487,39,58,0.11909650924024641,66.09838390198796,911758,598400,487,41,56,0.11498973305954825,65.63145045066783
29820,"Las Vegas-Henderson-Paradise, NV",80th percentile,0.5,806758,455764,487,67,30,0.061601642710472276,56.49327307569308,911758,515008,487,67,30,0.061601642710472276,56.485163826366204
29820,"Las Vegas-Henderson-Paradise, NV",80th percentile,0.75,806758,408257,487,77,20,0.04106776180698152,50.604642284303345,911758,465129,487,76,21,0.043121149897330596,51.014523590689635
29820,"Las Vegas-Henderson-Paradise, NV",90th percentile,0.25,806758,458951,487,9,39,0.08008213552361396,56.88831099288758,911758,504253,487,12,36,0.07392197125256673,55.30557450551572
29820,"Las Vegas-Henderson-Paradise, NV",90th percentile,0.5,806758,425140,487,21,27,0.055441478439425054,52.69733922688092,911758,467545,487,23,25,0.0513347022587269,51.279506184755164
29820,"Las Vegas-Henderson-Paradise, NV",90th percentile,0.75,806758,381795,487,30,18,0.03696098562628337,47.32460043780167,911758,428200,487,30,18,0.03696098562628337,46.96421638197855
29820,"Las Vegas-Henderson-Paradise, NV",95th percentile,0.25,806758,343158,487,3,21,0.043121149897330596,42.53543193869785,911758,402150,487,2,22,0.045174537987679675,44.1070985941445
29820,"Las Vegas-Henderson-Paradise, NV",95th percentile,0.5,806758,324889,487,9,15,0.030800821355236138,40.270936265893866,911758,386282,487,7,17,0.03490759753593429,42.366724503651184
29820,"Las Vegas-Henderson-Paradise, NV",95th percentile,0.75,806758,320487,487,10,14,0.028747433264887063,39.72529556570868,911758,373955,487,9,15,0.030800821355236138,41.014721011496476
30780,"Little Rock-North Little Rock-Conway, AR",80th percentile,0.25,329639,186129,164,0,32,0.1951219512195122,56.464496009270746,344949,186522,164,0,32,0.1951219512195122,54.072341128688585
30780,"Little Rock-North Little Rock-Conway, AR",80th percentile,0.5,329639,184612,164,1,31,0.18902439024390244,56.00429560822597,344949,185355,164,1,31,0.18902439024390244,53.73403024794969
30780,"Little Rock-North Little Rock-Conway, AR",80th percentile,0.75,329639,170064,164,8,24,0.14634146341463414,51.590982863071424,344949,168140,164,9,23,0.1402439024390244,48.7434374356789
30780,"Little Rock-North Little Rock-Conway, AR",90th percentile,0.25,329639,135784,164,0,16,0.0975609756097561,41.19172792054338,344949,135575,164,0,16,0.0975609756097561,39.30291144488026
30780,"Little Rock-North Little Rock-Conway, AR",90th percentile,0.5,329639,135784,164,0,16,0.0975609756097561,41.19172792054338,344949,135575,164,0,16,0.0975609756097561,39.30291144488026
30780,"Little Rock-North Little Rock-Conway, AR",90th percentile,0.75,329639,135784,164,0,16,0.0975609756097561,41.19172792054338,344949,135575,164,0,16,0.0975609756097561,39.30291144488026
30780,"Little Rock-North Little Rock-Conway, AR",95th percentile,0.25,329639,95465,164,0,8,0.04878048780487805,28.960468876558902,344949,91743,164,0,8,0.04878048780487805,26.59610551124949
30780,"Little Rock-North Little Rock-Conway, AR",95th percentile,0.5,329639,95465,164,0,8,0.04878048780487805,28.960468876558902,344949,91743,164,0,8,0.04878048780487805,26.59610551124949
30780,"Little Rock-North Little Rock-Conway, AR",95th percentile,0.75,329639,95465,164,0,8,0.04878048780487805,28.960468876558902,344949,91743,164,0,8,0.04878048780487805,26.59610551124949
31080,"Los Angeles-Long Beach-Anaheim, CA",80th percentile,0.25,5566994,1508508,2926,531,54,0.01845522898154477,27.09735271854074,6021504,1717937,2922,526,58,0.019849418206707735,28.53003169972153
31080,"Los Angeles-Long Beach-Anaheim, CA",80th percentile,0.5,5566994,796643,2926,568,17,0.00580997949419002,14.3101106270278,6021504,899387,2922,566,18,0.006160164271047228,14.936251806857555
31080,"Los Angeles-Long Beach-Anaheim, CA",80th percentile,0.75,5566994,507613,2926,577,8,0.002734107997265892,9.118260231643864,6021504,457923,2922,578,6,0.002053388090349076,7.604794416810153
31080,"Los Angeles-Long Beach-Anaheim, CA",90th percentile,0.25,5566994,1340356,2926,246,46,0.01572112098427888,24.076835721396503,6021504,1526333,2922,243,49,0.01676933607118412,25.348035972408223
31080,"Los Angeles-Long Beach-Anaheim, CA",90th percentile,0.5,5566994,763918,2926,276,16,0.005468215994531784,13.72227094191228,6021504,855525,2922,275,17,0.005817932922655715,14.207829140360948
31080,"Los Angeles-Long Beach-Anaheim, CA",90th percentile,0.75,5566994,507613,2926,284,8,0.002734107997265892,9.118260231643864,6021504,457923,2922,286,6,0.002053388090349076,7.604794416810153
31080,"Los Angeles-Long Beach-Anaheim, CA",95th percentile,0.25,5566994,913196,2926,118,28,0.009569377990430622,16.40375398284963,6021504,1132294,2922,112,34,0.01163586584531143,18.804172512382287
31080,"Los Angeles-Long Beach-Anaheim, CA",95th percentile,0.5,5566994,643342,2926,132,14,0.004784688995215311,11.556362374380141,6021504,696978,2922,132,14,0.004791238877481177,11.574815859957912
31080,"Los Angeles-Long Beach-Anaheim, CA",95th percentile,0.75,5566994,387037,2926,140,6,0.002050580997949419,6.952351664111727,6021504,371645,2922,141,5,0.0017111567419575632,6.171963017877261
31140,"Louisville/Jefferson County, KY-IN",80th percentile,0.25,574040,325998,305,15,46,0.15081967213114755,56.79011915545955,634061,359775,305,15,46,0.15081967213114755,56.741386081149926
31140,"Louisville/Jefferson County, KY-IN",80th percentile,0.5,574040,291537,305,32,29,0.09508196721311475,50.78687896313846,634061,325124,305,32,29,0.09508196721311475,51.276454473623204
31140,"Louisville/Jefferson County, KY-IN",80th percentile,0.75,574040,260006,305,41,20,0.06557377049180328,45.294056163333565,634061,296242,305,40,21,0.06885245901639345,46.72137223390179
31140,"Louisville/Jefferson County, KY-IN",90th percentile,0.25,574040,243935,305,4,26,0.08524590163934426,42.49442547557661,634061,294014,305,3,27,0.08852459016393442,46.369986483950285
31140,"Louisville/Jefferson County, KY-IN",90th percentile,0.5,574040,232674,305,9,21,0.06885245901639345,40.53271549020974,634061,284042,305,7,23,0.07540983606557378,44.79726713991241
31140,"Louisville/Jefferson County, KY-IN",90th percentile,0.75,574040,215354,305,14,16,0.05245901639344262,37.51550414605254,634061,263412,305,13,17,0.05573770491803279,41.543636968682826
31140,"Louisville/Jefferson County, KY-IN",95th percentile,0.25,574040,175366,305,0,15,0.04918032786885246,30.5494390634799,634061,182031,305,0,15,0.04918032786885246,28.708751997047603
31140,"Louisville/Jefferson County, KY-IN",95th percentile,0.5,574040,166326,305,4,11,0.036065573770491806,28.9746359138736,634061,174778,305,3,12,0.03934426229508197,27.564855747317687
31140,"Louisville/Jefferson County, KY-IN",95th percentile,0.75,574040,163063,305,5,10,0.03278688524590164,28.406208626576547,634061,164789,305,6,9,0.029508196721311476,25.98945527323081
31540,"Madison, WI",80th percentile,0.25,344197,180191,131,1,25,0.19083969465648856,52.351124501375665,381700,157568,131,1,25,0.19083969465648856,41.28058684831019
31540,"Madison, WI",80th percentile,0.5,344197,174403,131,6,20,0.15267175572519084,50.66952936835592,381700,150977,131,5,21,0.16030534351145037,39.55383809274299
31540,"Madison, WI",80th percentile,0.75,344197,170297,131,8,18,0.13740458015267176,49.47660787281702,381700,136801,131,11,15,0.11450381679389313,35.83992664396123
31540,"Madison, WI",90th percentile,0.25,344197,113821,131,1,12,0.0916030534351145,33.068562480207554,381700,98754,131,0,13,0.09923664122137404,25.872150903851193
31540,"Madison, WI",90th percentile,0.5,344197,110703,131,4,9,0.06870229007633588,32.162685903712116,381700,94068,131,3,10,0.07633587786259542,24.64448519779932
31540,"Madison, WI",90th percentile,0.75,344197,110703,131,4,9,0.06870229007633588,32.162685903712116,381700,89435,131,5,8,0.061068702290076333,23.430704741943938
31540,"Madison, WI",95th percentile,0.25,344197,64278,131,1,5,0.03816793893129771,18.674770552910104,381700,61509,131,0,6,0.04580152671755725,16.114487817657846
31540,"Madison, WI",95th percentile,0.5,344197,64278,131,1,5,0.03816793893129771,18.674770552910104,381700,61509,131,0,6,0.04580152671755725,16.114487817657846
31540,"Madison, WI",95th percentile,0.75,344197,64278,131,1,5,0.03816793893129771,18.674770552910104,381700,56876,131,2,4,0.030534351145038167,14.900707361802462
32580,"McAllen-Edinburg-Mission, TX",80th percentile,0.25,216901,109403,113,0,22,0.19469026548672566,50.43914043734238,247365,127435,113,0,22,0.19469026548672566,51.51698906474238
32580,"McAllen-Edinburg-Mission, TX",80th percentile,0.5,216901,108681,113,1,21,0.18584070796460178,50.1062696806377,247365,127435,113,0,22,0.19469026548672566,51.51698906474238
32580,"McAllen-Edinburg-Mission, TX",80th percentile,0.75,216901,107524,113,2,20,0.17699115044247787,49.572846598217616,247365,124473,113,2,20,0.17699115044247787,50.31956824934814
32580,"McAllen-Edinburg-Mission, TX",90th percentile,0.25,216901,67695,113,0,11,0.09734513274336283,31.210091239782205,247365,83205,113,0,11,0.09734513274336283,33.63652901582682
32580,"McAllen-Edinburg-Mission, TX",90th percentile,0.5,216901,67695,113,0,11,0.09734513274336283,31.210091239782205,247365,83205,113,0,11,0.09734513274336283,33.63652901582682
32580,"McAllen-Edinburg-Mission, TX",90th percentile,0.75,216901,67695,113,0,11,0.09734513274336283,31.210091239782205,247365,83205,113,0,11,0.09734513274336283,33.63652901582682
32580,"McAllen-Edinburg-Mission, TX",95th percentile,0.25,216901,30066,113,0,5,0.04424778761061947,13.861623505654652,247365,34171,113,0,5,0.04424778761061947,13.813999555313
32580,"McAllen-Edinburg-Mission, TX",95th percentile,0.5,216901,30066,113,0,5,0.04424778761061947,13.861623505654652,247365,34171,113,0,5,0.04424778761061947,13.813999555313
32580,"McAllen-Edinburg-Mission, TX",95th percentile,0.75,216901,30066,113,0,5,0.04424778761061947,13.861623505654652,247365,34171,113,0,5,0.04424778761061947,13.813999555313
32820,"Memphis, TN-MS-AR",80th percentile,0.25,570953,368376,313,8,54,0.17252396166134185,64.519496350838,602488,370213,313,8,54,0.17252396166134185,61.44736492677032
32820,"Memphis, TN-MS-AR",80th percentile,0.5,570953,334617,313,24,38,0.12140575079872204,58.60675046807706,602488,317221,313,30,32,0.10223642172523961,52.651837049036665
32820,"Memphis, TN-MS-AR",80th percentile,0.75,570953,282514,313,39,23,0.07348242811501597,49.48113067100094,602488,284455,313,39,23,0.07348242811501597,47.213388482426204
32820,"Memphis, TN-MS-AR",90th percentile,0.25,570953,251558,313,1,30,0.09584664536741214,44.059318367711526,602488,282976,313,1,30,0.09584664536741214,46.96790641473358
32820,"Memphis, TN-MS-AR",90th percentile,0.5,570953,239427,313,7,24,0.07667731629392971,41.9346250917326,602488,263836,313,9,22,0.07028753993610223,43.7910796563583
32820,"Memphis, TN-MS-AR",90th percentile,0.75,570953,213742,313,14,17,0.054313099041533544,37.43600611609011,602488,248497,313,13,18,0.05750798722044728,41.245136832600814
32820,"Memphis, TN-MS-AR",95th percentile,0.25,570953,152913,313,0,15,0.04792332268370607,26.782064373074494,602488,146751,313,0,15,0.04792332268370607,24.35749757671522
32820,"Memphis, TN-MS-AR",95th percentile,0.5,570953,151167,313,1,14,0.04472843450479233,26.47625986727454,602488,138924,313,3,12,0.038338658146964855,23.05838456533574
32820,"Memphis, TN-MS-AR",95th percentile,0.75,570953,128412,313,7,8,0.025559105431309903,22.490817983266574,602488,126806,313,6,9,0.02875399361022364,21.047058198669514
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",80th percentile,0.25,2118833,797813,1211,183,59,0.04872006606110652,37.65341581899093,2471380,924705,1212,180,62,0.05115511551155116,37.416544602610685
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",80th percentile,0.5,2118833,525400,1211,220,22,0.018166804293971925,24.79666873226913,2471380,568273,1212,221,21,0.017326732673267328,22.994157110602174
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",80th percentile,0.75,2118833,453955,1211,226,16,0.013212221304706853,21.42476542511845,2471380,449672,1212,229,13,0.010726072607260726,18.195178402350106
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",90th percentile,0.25,2118833,676462,1211,74,47,0.038810900082576386,31.926159352813556,2471380,769623,1212,73,48,0.039603960396039604,31.14142705694794
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",90th percentile,0.5,2118833,478106,1211,101,20,0.016515276630883566,22.564590980034765,2471380,505421,1212,103,18,0.01485148514851485,20.450962620074613
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",90th percentile,0.75,2118833,406661,1211,107,14,0.011560693641618497,19.19268767288408,2471380,415879,1212,109,12,0.009900990099009901,16.827804708300626
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",95th percentile,0.25,2118833,414979,1211,35,25,0.02064409578860446,19.585262264652286,2471380,523417,1212,31,29,0.02392739273927393,21.179138780762166
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",95th percentile,0.5,2118833,326670,1211,46,14,0.011560693641618497,15.417449133556065,2471380,366376,1212,48,12,0.009900990099009901,14.824753781288189
